time,{Haptics}.HapticsInstance.output_hapticfeedback_x_to_middleware,{Haptics}.HapticsInstance.output_hapticfeedback_y_to_middleware,{Haptics}.HapticsInstance.output_hapticfeedback_z_to_middleware,{Haptics}.HapticsInstance.output_user_pos_x_to_middleware,{Haptics}.HapticsInstance.output_user_pos_y_to_middleware,{Haptics}.HapticsInstance.output_user_pos_z_to_middleware,{Haptics}.HapticsInstance.output_op_pos_x_to_middleware,{Haptics}.HapticsInstance.output_op_pos_y_to_middleware,{Haptics}.HapticsInstance.output_op_pos_z_to_middleware,{RabbitMQ}.RabbitMQInstances.output_user_pos_x_to_op,{RabbitMQ}.RabbitMQInstances.output_user_pos_y_to_op,{RabbitMQ}.RabbitMQInstances.output_user_pos_z_to_op,{OptimalPath}.OptimalPathInstance.output_user_pos_x_to_haptics,{OptimalPath}.OptimalPathInstance.output_user_pos_y_to_haptics,{OptimalPath}.OptimalPathInstance.output_user_pos_z_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_x_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_y_to_haptics,{OptimalPath}.OptimalPathInstance.output_op_pos_z_to_haptics,{OptimalPath}.OptimalPathInstance.output_errorscore_to_haptics
6.799999999999992,-0.0015985202789176494,-0.003210084058480188,-4.5522386835881616E-4,-2.0843358,6.0186663,-2.979422,-2.20501375,5.7763257,-3.01378846,-2.204281,5.790502,-3.0383234,-2.1402946,5.920926,-3.009423,-2.22503185,5.743891,-3.00771976,0.08668967000000001
6.8999999999999915,-0.0,-0.0,0.0,-2.1402946,5.920926,-3.009423,-2.22503185,5.743891,-3.00771976,-2.1762865,5.802242,-2.9826381,-2.204281,5.790502,-3.0383234,-2.24707675,5.6964407,-3.00522923,0.03458762666666656
6.999999999999991,-0.0,-0.0,0.0,-2.204281,5.790502,-3.0383234,-2.24707675,5.6964407,-3.00522923,-2.1762865,5.802242,-2.9826381,-2.1762865,5.802242,-2.9826381,-2.262687,5.665214,-2.99836636,0.07971891999999992
7.099999999999991,-0.0,-0.0,-0.0,-2.1762865,5.802242,-2.9826381,-2.262687,5.665214,-2.99836636,-2.1913304,5.7757196,-2.972612,-2.1762865,5.802242,-2.9826381,-2.28676939,5.620813,-2.99213624,0.10047000999999985
7.19999999999999,-0.0011100217063128896,-0.0018228173444289936,-9.542782207813807E-5,-2.1762865,5.802242,-2.9826381,-2.28676939,5.620813,-2.99213624,-2.2215426,5.721975,-2.979695,-2.1913304,5.7757196,-2.972612,-2.32193637,5.54195738,-2.98370934,0.12515517666666653
7.29999999999999,-0.0016346013249071347,-0.0029256551942092174,-1.3888895482300738E-4,-2.1913304,5.7757196,-2.972612,-2.32193637,5.54195738,-2.98370934,-2.2571943,5.6707067,-2.9928737,-2.2215426,5.721975,-2.979695,-2.343769,5.50081253,-2.98258471,0.115426193333333
7.39999999999999,-0.0014108128076837313,-0.00255279420202974,-3.3354822513724535E-5,-2.2215426,5.721975,-2.979695,-2.343769,5.50081253,-2.98258471,-2.2527354,5.6548467,-2.9581022,-2.2571943,5.6707067,-2.9928737,-2.35973358,5.476679,-2.96586633,0.08985320333333346
7.499999999999989,-0.0,-0.0,0.0,-2.2571943,5.6707067,-2.9928737,-2.35973358,5.476679,-2.96586633,-2.3450124,5.51727,-3.005642,-2.2527354,5.6548467,-2.9581022,-2.37333179,5.48578358,-2.93808722,0.08988150999999996
7.599999999999989,-0.0,-0.0,0.0,-2.2527354,5.6548467,-2.9581022,-2.37333179,5.48578358,-2.93808722,-2.3134677,5.531114,-2.9522834,-2.3450124,5.51727,-3.005642,-2.390938,5.475933,-2.91694,4.7980000000006723E-4
7.699999999999989,-0.0,-0.0,0.0,-2.3450124,5.51727,-3.005642,-2.390938,5.475933,-2.91694,-2.325846,5.510566,-2.9319787,-2.3134677,5.531114,-2.9522834,-2.4170754,5.36350441,-2.92656279,0.08183222666666683
7.799999999999988,-0.0,-0.0,0.0,-2.3134677,5.531114,-2.9522834,-2.4170754,5.36350441,-2.92656279,-2.396797,5.4623184,-2.9615524,-2.325846,5.510566,-2.9319787,-2.431731,5.32685,-2.92153668,0.09305299333333306
7.899999999999988,-0.0,-0.0,0.0,-2.325846,5.510566,-2.9319787,-2.431731,5.32685,-2.92153668,-2.3728817,5.4932766,-2.8978689,-2.396797,5.4623184,-2.9615524,-2.442578,5.341682,-2.896206,0.033690333333333676
7.999999999999988,-0.0,-0.0,0.0,-2.396797,5.4623184,-2.9615524,-2.442578,5.341682,-2.896206,-2.3951833,5.384105,-2.903175,-2.3728817,5.4932766,-2.8978689,-2.44676018,5.36948,-2.86294246,0.054249546666666294
8.099999999999987,-0.0,-0.0,0.0,-2.3728817,5.4932766,-2.8978689,-2.44676018,5.36948,-2.86294246,-2.4170425,5.340396,-2.9054708,-2.3951833,5.384105,-2.903175,-2.45099759,5.373333,-2.842025,0.0018120966666669662
8.199999999999987,-0.0,-0.0,0.0,-2.3951833,5.384105,-2.903175,-2.45099759,5.373333,-2.842025,-2.4608939,5.323366,-2.9145217,-2.4170425,5.340396,-2.9054708,-2.4590044,5.35316849,-2.823567,0.017571463333332964
8.299999999999986,-0.0,0.0,0.0,-2.4170425,5.340396,-2.9054708,-2.4590044,5.35316849,-2.823567,-2.4608939,5.323366,-2.9145217,-2.4608939,5.323366,-2.9145217,-2.46743822,5.386514,-2.77383423,0.06576371666666676
8.399999999999986,-0.0,0.0,0.0,-2.4608939,5.323366,-2.9145217,-2.46743822,5.386514,-2.77383423,-2.430742,5.385498,-2.8469243,-2.4608939,5.323366,-2.9145217,-2.467779,5.41581869,-2.74293828,0.08571700333333328
